fecha,PIB_Agricultura_Silvicultura_Pesca_TC,PIB_Minas_Canteras_TC,PIB_Manufactura_TC,PIB_Electricidad_Agua_Saneamiento_TC,PIB_Construccion_TC,PIB_Comercio_TC,PIB_Transporte_Almacenamiento_TC,PIB_Hoteles_Restaurantes_TC,PIB_Informacion_Comunicaciones_TC,PIB_Financieras_Seguros_TC,PIB_Inmobiliario_TC,PIB_Actividades_Profesionales_TC,PIB_Administracion_Publica_TC,PIB_Ense_Salud_Asistencia_Social_TC,PIB_Otras_Actividades_TC,President,Party,Term,Label
1997-06-30,7.055261528573209,13.253279041478748,8.181368011321787,6.355317269994654,1.1993641679806988,3.491109501963807,-0.3357788949176044,0.380012766902027,13.57686576481627,1.7698932445620708,13.194956420810456,6.48490463169118,-1.4510579995886563,4.0926429043361745,-1.6809438253072906,José María Figueres Olsen,PLN,1994–1998,Olsen
1997-09-30,4.515976366248631,17.56068703629161,8.76349005318584,7.943952987264558,9.654062771786887,5.739056518900076,0.631655959741928,2.099676489112823,16.92235085581244,1.3190095314142392,13.226577648069583,6.239236713133689,-1.6776255855534439,4.443530380693672,-1.089602518184718,José María Figueres Olsen,PLN,1994–1998,Olsen
1997-12-31,5.4322541286912385,16.212761009049803,9.122619186961668,9.997362026271993,18.888286614907955,7.239032632527853,1.479323353603501,5.185181812937079,15.917789626442659,2.5593078366208832,12.929370887090453,5.802058389032161,-1.7194771738693326,4.752757070556091,0.021199745387656677,José María Figueres Olsen,PLN,1994–1998,Olsen
1998-03-31,7.888470545284765,11.876273354493572,8.91356286799494,11.599816248288919,23.223117684862203,7.908232241872448,2.0047913582147636,8.862910467564756,11.323864738664536,2.013996985621458,12.346686161385524,5.732891243285199,-1.5495026303580128,5.051484629137848,1.5031404421335548,José María Figueres Olsen,PLN,1994–1998,Olsen
1998-06-30,6.831980163939688,7.0329377769454915,5.36368084104113,10.80763714313553,20.5843678891779,6.093413736324704,1.765632057644484,11.404438987235022,7.956274228762394,4.14352161920426,12.285979893331046,7.393744526205981,-1.161586354932409,5.399591164999085,2.6404103655214506,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
1998-09-30,7.110112106677624,5.84961127862047,3.0226441975690355,10.232354911984064,14.517674539954339,2.677029211855464,0.9238252628461119,11.809681761735913,7.971607431686678,8.0638116864443,12.739505627226656,11.470706597898793,-0.5813436766111679,5.752366210815452,3.209305345255409,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
1998-12-31,6.340304751025183,5.477486619918959,2.2500376708129766,9.656613773215383,6.815993174866186,-0.4647068482122596,-0.7320500245139638,9.762851983235542,10.777430435801705,8.75925251652825,13.714086451858032,17.122705681392915,0.12988039112236116,5.997420809093623,3.3053087259400593,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
1999-03-31,3.8080563335780138,1.3044732183750574,0.7312848284800166,8.859016887772198,2.113418779536258,-2.2917094926773296,-2.5603918853905117,6.493614005598669,15.34513166436373,8.89448794784462,14.954285601255624,22.350472940248434,0.8283650232063344,6.0591283765765835,3.0828914798619156,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
1999-06-30,4.474857544166144,-3.3920031800976247,2.2557932928052082,9.681174980244345,1.993071457080653,-2.8051234921405044,-2.990859693353398,4.363350449117087,19.438907535250838,9.453815271683407,14.756085932679808,25.26903112242358,1.3157204298461789,5.942159113763634,2.8846933693976062,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
1999-09-30,5.981910024664927,-6.009791967289879,4.760153482726381,10.08582274087011,2.1131031955230695,-2.551122302061204,-1.7859827308607135,3.857371826490219,19.229044411015916,11.031046839702885,13.077054829711244,25.12302911666957,1.4965349236530923,5.676728381073692,2.710715564643129,Miguel Ángel Rodríguez Echeverría,PUSC,1998–2002,Rodríguez
